Batch Id,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_num_completed_prefills,batch_execution_time,kv_free_blocks_before,kv_free_blocks_after,batch_request_ids,num_requests_not_selected,num_requests_initiated_not_completed,num_decode_phase_total,num_prefill_queue_total,num_not_initiated_in_queue,total_requests_batch_start,replica
382,512,507,5,6,0,0.025336,28115,28115,0;1;2;3;5;6,0,6,5,1,0,6,1
383,512,507,5,6,0,0.025890,28084,28084,0;1;2;3;5;6,0,6,5,1,0,6,1
384,512,507,5,6,0,0.026353,28052,28052,0;1;2;3;5;6,0,6,5,1,0,6,1
385,512,507,5,6,0,0.026747,28020,28020,0;1;2;3;5;6,0,6,5,1,0,6,1
386,512,507,5,6,0,0.027252,27989,27989,0;1;2;3;5;6,0,6,5,1,0,6,1
387,512,507,5,6,0,0.027695,27957,27957,0;1;2;3;5;6,0,6,5,1,0,6,1
388,512,507,5,6,0,0.028015,27920,27920,0;1;2;3;5;6,0,6,5,1,0,6,1
389,512,507,5,6,0,0.028537,27889,27889,0;1;2;3;5;6,0,6,5,1,0,6,1
390,512,507,5,6,0,0.028879,27857,27857,0;1;2;3;5;6,0,6,5,1,0,6,1
391,512,507,5,6,0,0.029236,27825,27825,0;1;2;3;5;6,0,6,5,1,0,6,1
392,512,507,5,6,0,0.029524,27794,27794,0;1;2;3;5;6,0,6,5,1,0,6,1
393,512,507,5,6,0,0.030028,27757,27757,0;1;2;3;5;6,0,6,5,1,0,6,1
394,512,507,5,6,0,0.030424,27725,27725,0;1;2;3;5;6,0,6,5,1,0,6,1
395,512,507,5,6,0,0.030668,27693,27693,0;1;2;3;5;6,0,6,5,1,0,6,1
396,512,507,5,6,0,0.031097,27662,27662,0;1;2;3;5;6,0,6,5,1,0,6,1
397,512,507,5,6,0,0.031501,27630,27630,0;1;2;3;5;6,0,6,5,1,0,6,1
398,512,507,5,6,0,0.031711,27598,27598,0;1;2;3;5;6,0,6,5,1,0,6,1
399,512,507,5,6,0,0.032324,27567,27567,0;1;2;3;5;6,0,6,5,1,0,6,1
400,512,507,5,6,0,0.032792,27535,27535,0;1;2;3;5;6,0,6,5,1,0,6,1
401,512,507,5,6,0,0.032991,27503,27503,0;1;2;3;5;6,0,6,5,1,0,6,1
402,512,507,5,6,0,0.033429,27472,27472,0;1;2;3;5;6,0,6,5,1,0,6,1
403,512,507,5,6,0,0.033871,27440,27440,0;1;2;3;5;6,0,6,5,1,0,6,1
404,512,507,5,6,0,0.034114,27408,27408,0;1;2;3;5;6,1,6,5,2,0,7,1
405,512,507,5,6,0,0.034375,27377,27377,0;1;2;3;5;6,1,6,5,2,0,7,1
406,512,507,5,6,0,0.034949,27345,27345,0;1;2;3;5;6,2,6,5,3,0,8,1
407,512,507,5,6,0,0.035206,27313,27313,0;1;2;3;5;6,2,6,5,3,0,8,1
408,512,507,5,6,0,0.035681,27282,27282,0;1;2;3;5;6,2,6,5,3,0,8,1
409,512,507,5,6,0,0.036117,27245,27245,0;1;2;3;5;6,2,6,5,3,0,8,1
410,512,507,5,6,0,0.036381,27213,27213,0;1;2;3;5;6,2,6,5,3,0,8,1
411,512,507,5,6,0,0.036698,27181,27181,0;1;2;3;5;6,2,6,5,3,0,8,1
412,512,507,5,6,0,0.037189,27150,27150,0;1;2;3;5;6,2,6,5,3,0,8,1
413,512,507,5,6,0,0.037485,27118,27118,0;1;2;3;5;6,2,6,5,3,0,8,1
414,512,507,5,6,0,0.037799,27086,27086,0;1;2;3;5;6,2,6,5,3,0,8,1
415,512,507,5,6,0,0.038514,27055,27055,0;1;2;3;5;6,3,6,5,4,0,9,1
416,512,507,5,6,0,0.038747,27023,27023,0;1;2;3;5;6,3,6,5,4,0,9,1
417,512,507,5,6,0,0.039048,26991,26991,0;1;2;3;5;6,3,6,5,4,0,9,1
418,512,507,5,6,0,0.039353,26960,26960,0;1;2;3;5;6,3,6,5,4,0,9,1
419,512,507,5,6,0,0.039670,26923,26923,0;1;2;3;5;6,3,6,5,4,0,9,1
420,512,507,5,6,0,0.040054,26891,26891,0;1;2;3;5;6,4,6,5,5,0,10,1
421,512,507,5,6,0,0.040438,26860,26860,0;1;2;3;5;6,4,6,5,5,0,10,1
422,512,507,5,7,1,0.040954,26823,26823,0;1;2;3;5;6;7,3,7,5,5,0,10,1
423,512,506,6,7,0,0.023439,26792,26792,0;1;2;3;5;6;7,3,7,6,4,0,10,1
424,512,506,6,7,0,0.023879,26760,26760,0;1;2;3;5;6;7,3,7,6,4,0,10,1
425,512,506,6,7,0,0.024385,26728,26728,0;1;2;3;5;6;7,3,7,6,4,0,10,1
426,512,506,6,7,0,0.024854,26697,26697,0;1;2;3;5;6;7,3,7,6,4,0,10,1
427,512,506,6,7,0,0.025342,26665,26665,0;1;2;3;5;6;7,3,7,6,4,0,10,1
428,512,506,6,7,0,0.025791,26633,26633,0;1;2;3;5;6;7,3,7,6,4,0,10,1
429,512,506,6,7,0,0.026328,26602,26602,0;1;2;3;5;6;7,3,7,6,4,0,10,1
430,512,506,6,7,0,0.026787,26570,26570,0;1;2;3;5;6;7,3,7,6,4,0,10,1
431,512,506,6,7,0,0.027205,26534,26534,0;1;2;3;5;6;7,3,7,6,4,0,10,1
432,512,506,6,7,0,0.027686,26502,26502,0;1;2;3;5;6;7,3,7,6,4,0,10,1
433,512,506,6,7,0,0.028064,26470,26470,0;1;2;3;5;6;7,3,7,6,4,0,10,1
434,512,506,6,7,0,0.028464,26439,26439,0;1;2;3;5;6;7,3,7,6,4,0,10,1
435,512,506,6,7,0,0.028987,26407,26407,0;1;2;3;5;6;7,3,7,6,4,0,10,1
436,512,506,6,7,0,0.029280,26375,26375,0;1;2;3;5;6;7,3,7,6,4,0,10,1
437,512,506,6,7,0,0.029698,26344,26344,0;1;2;3;5;6;7,3,7,6,4,0,10,1
438,512,506,6,7,0,0.030181,26312,26312,0;1;2;3;5;6;7,3,7,6,4,0,10,1
439,512,506,6,7,0,0.030438,26281,26281,0;1;2;3;5;6;7,3,7,6,4,0,10,1
440,512,506,6,7,0,0.030870,26249,26249,0;1;2;3;5;6;7,3,7,6,4,0,10,1
441,512,506,6,7,0,0.031301,26217,26217,0;1;2;3;5;6;7,3,7,6,4,0,10,1
442,512,506,6,7,0,0.031475,26186,26186,0;1;2;3;5;6;7,3,7,6,4,0,10,1
443,512,506,6,7,0,0.031933,26154,26154,0;1;2;3;5;6;7,3,7,6,4,0,10,1
444,512,506,6,7,0,0.032291,26122,26122,0;1;2;3;5;6;7,3,7,6,4,0,10,1
445,512,506,6,7,0,0.032817,26091,26091,0;1;2;3;5;6;7,3,7,6,4,0,10,1
446,512,506,6,7,0,0.033215,26059,26059,0;1;2;3;5;6;7,3,7,6,4,0,10,1
447,512,506,6,7,0,0.033567,26028,26028,0;1;2;3;5;6;7,3,7,6,4,0,10,1
448,512,506,6,7,0,0.033887,25996,25996,0;1;2;3;5;6;7,3,7,6,4,0,10,1
449,512,506,6,7,0,0.034322,25964,25964,0;1;2;3;5;6;7,3,7,6,4,0,10,1
450,512,506,6,7,0,0.034660,25933,25933,0;1;2;3;5;6;7,3,7,6,4,0,10,1
451,512,506,6,7,0,0.035087,25901,25901,0;1;2;3;5;6;7,3,7,6,4,0,10,1
452,512,506,6,7,0,0.035397,25869,25869,0;1;2;3;5;6;7,3,7,6,4,0,10,1
453,512,506,6,7,0,0.035915,25838,25838,0;1;2;3;5;6;7,3,7,6,4,0,10,1
454,512,506,6,7,0,0.036323,25806,25806,0;1;2;3;5;6;7,3,7,6,4,0,10,1
455,512,506,6,7,0,0.036524,25775,25775,0;1;2;3;5;6;7,3,7,6,4,0,10,1
456,512,506,6,7,0,0.036933,25743,25743,0;1;2;3;5;6;7,3,7,6,4,0,10,1
457,512,506,6,7,0,0.037405,25711,25711,0;1;2;3;5;6;7,3,7,6,4,0,10,1
458,512,506,6,7,0,0.037590,25680,25680,0;1;2;3;5;6;7,3,7,6,4,0,10,1
459,512,506,6,7,0,0.038094,25648,25648,0;1;2;3;5;6;7,3,7,6,4,0,10,1
460,512,506,6,7,0,0.038435,25616,25616,0;1;2;3;5;6;7,3,7,6,4,0,10,1
461,512,506,6,7,0,0.038924,25585,25585,0;1;2;3;5;6;7,4,7,6,5,0,11,1
462,512,506,6,7,0,0.039379,25553,25553,0;1;2;3;5;6;7,4,7,6,5,0,11,1
463,512,506,6,7,0,0.039623,25522,25522,0;1;2;3;5;6;7,4,7,6,5,0,11,1
464,512,506,6,7,0,0.039869,25490,25490,0;1;2;3;5;6;7,4,7,6,5,0,11,1
465,512,506,6,7,0,0.040081,25458,25458,0;1;2;3;5;6;7,4,7,6,5,0,11,1
466,512,507,5,6,0,0.040602,25590,25590,0;1;2;5;6;7,4,6,5,5,0,10,1
467,512,507,5,6,0,0.041146,25558,25558,0;1;2;5;6;7,4,6,5,5,0,10,1
468,512,507,5,6,0,0.041433,25526,25526,0;1;2;5;6;7,4,6,5,5,0,10,1
469,512,507,5,6,0,0.041947,25495,25495,0;1;2;5;6;7,4,6,5,5,0,10,1
470,512,507,5,6,0,0.042416,25463,25463,0;1;2;5;6;7,4,6,5,5,0,10,1
471,512,507,5,6,0,0.042513,25431,25431,0;1;2;5;6;7,4,6,5,5,0,10,1
472,512,507,5,6,0,0.042914,25400,25400,0;1;2;5;6;7,4,6,5,5,0,10,1
473,512,507,5,6,0,0.043368,25363,25363,0;1;2;5;6;7,4,6,5,5,0,10,1
474,512,507,5,6,0,0.043595,25331,25331,0;1;2;5;6;7,5,6,5,6,0,11,1
475,512,507,5,7,1,0.044199,25295,25295,0;1;2;5;6;7;8,4,7,5,6,0,11,1
476,512,506,6,7,0,0.023925,25263,25263,0;1;2;5;6;7;8,4,7,6,5,0,11,1
477,512,506,6,7,0,0.024290,25232,25232,0;1;2;5;6;7;8,4,7,6,5,0,11,1
478,512,506,6,7,0,0.024858,25200,25200,0;1;2;5;6;7;8,4,7,6,5,0,11,1
479,512,506,6,7,0,0.025351,25168,25168,0;1;2;5;6;7;8,4,7,6,5,0,11,1
480,512,506,6,7,0,0.025728,25137,25137,0;1;2;5;6;7;8,4,7,6,5,0,11,1
481,512,506,6,7,0,0.026261,25105,25105,0;1;2;5;6;7;8,4,7,6,5,0,11,1
482,512,506,6,7,0,0.026836,25074,25074,0;1;2;5;6;7;8,4,7,6,5,0,11,1
483,512,506,6,7,0,0.027199,25042,25042,0;1;2;5;6;7;8,4,7,6,5,0,11,1
484,512,506,6,7,0,0.027676,25010,25010,0;1;2;5;6;7;8,4,7,6,5,0,11,1
485,512,506,6,7,0,0.028157,24979,24979,0;1;2;5;6;7;8,4,7,6,5,0,11,1
486,512,506,6,7,0,0.028587,24947,24947,0;1;2;5;6;7;8,4,7,6,5,0,11,1
487,512,506,6,7,0,0.028908,24915,24915,0;1;2;5;6;7;8,4,7,6,5,0,11,1
488,512,507,5,6,0,0.029357,25201,25201,0;1;2;6;7;8,4,6,5,5,0,10,1
489,512,507,5,6,0,0.029725,25164,25164,0;1;2;6;7;8,4,6,5,5,0,10,1
490,512,507,5,6,0,0.030059,25132,25132,0;1;2;6;7;8,4,6,5,5,0,10,1
491,512,507,5,6,0,0.030562,25101,25101,0;1;2;6;7;8,4,6,5,5,0,10,1
492,512,507,5,6,0,0.030887,25069,25069,0;1;2;6;7;8,4,6,5,5,0,10,1
493,512,507,5,6,0,0.031251,25037,25037,0;1;2;6;7;8,4,6,5,5,0,10,1
494,512,507,5,6,0,0.031678,25006,25006,0;1;2;6;7;8,4,6,5,5,0,10,1
495,512,507,5,6,0,0.031936,24974,24974,0;1;2;6;7;8,4,6,5,5,0,10,1
496,512,507,5,7,1,0.032448,24937,24937,0;1;2;6;7;8;9,3,7,5,5,0,10,1
497,512,506,6,7,0,0.024095,24901,24901,0;1;2;6;7;8;9,3,7,6,4,0,10,1
498,512,506,6,7,0,0.024361,24869,24869,0;1;2;6;7;8;9,3,7,6,4,0,10,1
499,512,506,6,7,0,0.024926,24833,24833,0;1;2;6;7;8;9,3,7,6,4,0,10,1
500,512,506,6,7,0,0.025383,24801,24801,0;1;2;6;7;8;9,3,7,6,4,0,10,1
501,512,506,6,7,0,0.025824,24769,24769,0;1;2;6;7;8;9,3,7,6,4,0,10,1
502,512,506,6,7,0,0.026335,24738,24738,0;1;2;6;7;8;9,3,7,6,4,0,10,1
503,512,506,6,7,0,0.026870,24706,24706,0;1;2;6;7;8;9,3,7,6,4,0,10,1
504,512,506,6,7,0,0.027269,24674,24674,0;1;2;6;7;8;9,4,7,6,5,0,11,1
505,512,506,6,7,0,0.027728,24643,24643,0;1;2;6;7;8;9,4,7,6,5,0,11,1
506,512,506,6,7,0,0.028156,24611,24611,0;1;2;6;7;8;9,4,7,6,5,0,11,1
507,512,506,6,7,0,0.028606,24580,24580,0;1;2;6;7;8;9,4,7,6,5,0,11,1
508,512,506,6,7,0,0.028946,24548,24548,0;1;2;6;7;8;9,4,7,6,5,0,11,1
509,512,506,6,7,0,0.029443,24516,24516,0;1;2;6;7;8;9,4,7,6,5,0,11,1
510,512,506,6,7,0,0.029794,24485,24485,0;1;2;6;7;8;9,4,7,6,5,0,11,1
511,512,506,6,7,0,0.030180,24448,24448,0;1;2;6;7;8;9,4,7,6,5,0,11,1
512,512,506,6,7,0,0.030588,24416,24416,0;1;2;6;7;8;9,4,7,6,5,0,11,1
513,512,506,6,7,0,0.030953,24385,24385,0;1;2;6;7;8;9,4,7,6,5,0,11,1
514,512,506,6,7,0,0.031352,24353,24353,0;1;2;6;7;8;9,5,7,6,6,0,12,1
515,512,507,5,6,0,0.031650,24778,24778,1;2;6;7;8;9,5,6,5,6,0,11,1
516,512,507,5,6,0,0.031930,24747,24747,1;2;6;7;8;9,5,6,5,6,0,11,1
517,512,507,5,6,0,0.032352,24715,24715,1;2;6;7;8;9,5,6,5,6,0,11,1
518,512,507,5,6,0,0.032676,24683,24683,1;2;6;7;8;9,6,6,5,7,0,12,1
519,512,508,4,5,0,0.033117,25144,25144,2;6;7;8;9,6,5,4,7,0,11,1
520,512,508,4,5,0,0.033554,25112,25112,2;6;7;8;9,6,5,4,7,0,11,1
521,512,508,4,5,0,0.033893,25080,25080,2;6;7;8;9,6,5,4,7,0,11,1
522,512,508,4,5,0,0.034136,25048,25048,2;6;7;8;9,6,5,4,7,0,11,1
523,512,508,4,5,0,0.034659,25017,25017,2;6;7;8;9,6,5,4,7,0,11,1
524,512,508,4,5,0,0.034986,24985,24985,2;6;7;8;9,6,5,4,7,0,11,1
525,512,508,4,5,0,0.035345,24953,24953,2;6;7;8;9,6,5,4,7,0,11,1
526,512,508,4,5,0,0.035722,24921,24921,2;6;7;8;9,6,5,4,7,0,11,1
527,512,508,4,5,0,0.036258,24890,24890,2;6;7;8;9,6,5,4,7,0,11,1
528,512,508,4,5,0,0.036601,24858,24858,2;6;7;8;9,6,5,4,7,0,11,1
529,512,508,4,5,0,0.036896,24826,24826,2;6;7;8;9,6,5,4,7,0,11,1
530,512,508,4,6,1,0.037655,24790,24790,2;6;7;8;9;10,6,6,4,8,0,12,1
531,512,507,5,6,0,0.024007,24758,24758,2;6;7;8;9;10,7,6,5,8,0,13,1
532,512,507,5,6,0,0.024491,24727,24727,2;6;7;8;9;10,7,6,5,8,0,13,1
533,512,507,5,6,0,0.024965,24695,24695,2;6;7;8;9;10,7,6,5,8,0,13,1
534,512,507,5,6,0,0.025422,24663,24663,2;6;7;8;9;10,7,6,5,8,0,13,1
535,512,507,5,6,0,0.025916,24632,24632,2;6;7;8;9;10,7,6,5,8,0,13,1
536,512,507,5,6,0,0.026371,24600,24600,2;6;7;8;9;10,7,6,5,8,0,13,1
537,512,507,5,6,0,0.026909,24568,24568,2;6;7;8;9;10,7,6,5,8,0,13,1
538,512,507,5,6,0,0.027370,24537,24537,2;6;7;8;9;10,7,6,5,8,0,13,1
539,512,507,5,6,0,0.027742,24505,24505,2;6;7;8;9;10,7,6,5,8,0,13,1
540,512,507,5,6,0,0.028247,24473,24473,2;6;7;8;9;10,7,6,5,8,0,13,1
541,512,507,5,6,0,0.028689,24441,24441,2;6;7;8;9;10,7,6,5,8,0,13,1
542,512,507,5,6,0,0.029009,24410,24410,2;6;7;8;9;10,7,6,5,8,0,13,1
543,512,507,5,6,0,0.029531,24378,24378,2;6;7;8;9;10,7,6,5,8,0,13,1
544,512,507,5,6,0,0.029914,24346,24346,2;6;7;8;9;10,7,6,5,8,0,13,1
545,512,507,5,6,0,0.030230,24315,24315,2;6;7;8;9;10,7,6,5,8,0,13,1
546,512,507,5,6,0,0.030735,24283,24283,2;6;7;8;9;10,7,6,5,8,0,13,1
547,512,507,5,6,0,0.031060,24246,24246,2;6;7;8;9;10,7,6,5,8,0,13,1
548,512,507,5,6,0,0.031418,24215,24215,2;6;7;8;9;10,7,6,5,8,0,13,1
549,512,507,5,6,0,0.031871,24183,24183,2;6;7;8;9;10,7,6,5,8,0,13,1
550,512,507,5,6,0,0.032111,24151,24151,2;6;7;8;9;10,7,6,5,8,0,13,1
551,512,507,5,6,0,0.032496,24120,24120,2;6;7;8;9;10,7,6,5,8,0,13,1
552,512,507,5,6,0,0.032705,24088,24088,2;6;7;8;9;10,7,6,5,8,0,13,1
553,512,507,5,6,0,0.033319,24056,24056,2;6;7;8;9;10,7,6,5,8,0,13,1
554,512,507,5,6,0,0.033786,24025,24025,2;6;7;8;9;10,7,6,5,8,0,13,1
555,512,507,5,6,0,0.033986,23993,23993,2;6;7;8;9;10,7,6,5,8,0,13,1
556,512,507,5,6,0,0.034424,23961,23961,2;6;7;8;9;10,7,6,5,8,0,13,1
557,512,507,5,7,1,0.034773,23925,23925,2;6;7;8;9;10;11,6,7,5,8,0,13,1
558,512,506,6,7,0,0.024235,23893,23893,2;6;7;8;9;10;11,6,7,6,7,0,13,1
559,512,506,6,7,0,0.024676,23862,23862,2;6;7;8;9;10;11,6,7,6,7,0,13,1
560,512,506,6,7,0,0.025182,23830,23830,2;6;7;8;9;10;11,7,7,6,8,0,14,1
561,512,506,6,7,0,0.025651,23798,23798,2;6;7;8;9;10;11,7,7,6,8,0,14,1
562,512,506,6,7,0,0.026139,23767,23767,2;6;7;8;9;10;11,7,7,6,8,0,14,1
563,512,506,6,7,0,0.026587,23735,23735,2;6;7;8;9;10;11,7,7,6,8,0,14,1
564,512,506,6,7,0,0.027124,23704,23704,2;6;7;8;9;10;11,7,7,6,8,0,14,1
565,512,506,6,7,0,0.027583,23672,23672,2;6;7;8;9;10;11,7,7,6,8,0,14,1
566,512,506,6,7,0,0.028001,23640,23640,2;6;7;8;9;10;11,7,7,6,8,0,14,1
567,512,506,6,7,0,0.028430,23609,23609,2;6;7;8;9;10;11,7,7,6,8,0,14,1
568,512,506,6,7,0,0.028860,23577,23577,2;6;7;8;9;10;11,7,7,6,8,0,14,1
569,512,506,6,7,0,0.029260,23545,23545,2;6;7;8;9;10;11,7,7,6,8,0,14,1
570,512,506,6,7,0,0.029783,23514,23514,2;6;7;8;9;10;11,7,7,6,8,0,14,1
571,512,506,6,7,0,0.030076,23482,23482,2;6;7;8;9;10;11,7,7,6,8,0,14,1
572,512,506,6,7,0,0.030494,23451,23451,2;6;7;8;9;10;11,7,7,6,8,0,14,1
573,512,506,6,7,0,0.030977,23419,23419,2;6;7;8;9;10;11,7,7,6,8,0,14,1
574,512,506,6,7,0,0.031235,23382,23382,2;6;7;8;9;10;11,7,7,6,8,0,14,1
575,512,506,6,7,0,0.031667,23351,23351,2;6;7;8;9;10;11,7,7,6,8,0,14,1
576,512,506,6,7,0,0.032097,23319,23319,2;6;7;8;9;10;11,7,7,6,8,0,14,1
577,512,506,6,7,0,0.032271,23282,23282,2;6;7;8;9;10;11,7,7,6,8,0,14,1
578,512,506,6,7,0,0.032748,23251,23251,2;6;7;8;9;10;11,8,7,6,9,0,15,1
579,512,506,6,7,0,0.033087,23219,23219,2;6;7;8;9;10;11,8,7,6,9,0,15,1
580,512,506,6,7,0,0.033613,23188,23188,2;6;7;8;9;10;11,8,7,6,9,0,15,1
581,512,506,6,7,0,0.034012,23156,23156,2;6;7;8;9;10;11,8,7,6,9,0,15,1
582,512,506,6,7,0,0.034363,23124,23124,2;6;7;8;9;10;11,8,7,6,9,0,15,1
583,512,506,6,7,0,0.034683,23093,23093,2;6;7;8;9;10;11,8,7,6,9,0,15,1
584,512,506,6,7,0,0.035119,23061,23061,2;6;7;8;9;10;11,8,7,6,9,0,15,1
585,512,506,6,7,0,0.035457,23029,23029,2;6;7;8;9;10;11,8,7,6,9,0,15,1
586,512,506,6,7,0,0.035884,22998,22998,2;6;7;8;9;10;11,8,7,6,9,0,15,1
587,512,506,6,7,0,0.036193,22966,22966,2;6;7;8;9;10;11,8,7,6,9,0,15,1
588,512,506,6,7,0,0.036712,22935,22935,2;6;7;8;9;10;11,8,7,6,9,0,15,1
589,512,506,6,7,0,0.037119,22903,22903,2;6;7;8;9;10;11,8,7,6,9,0,15,1
590,512,506,6,7,0,0.037320,22871,22871,2;6;7;8;9;10;11,8,7,6,9,0,15,1
591,512,506,6,7,0,0.037729,22835,22835,2;6;7;8;9;10;11,8,7,6,9,0,15,1
592,512,506,6,7,0,0.038201,22803,22803,2;6;7;8;9;10;11,8,7,6,9,0,15,1
593,512,506,6,7,0,0.038386,22771,22771,2;6;7;8;9;10;11,8,7,6,9,0,15,1
594,512,506,6,7,0,0.038890,22740,22740,2;6;7;8;9;10;11,8,7,6,9,0,15,1
595,512,506,6,7,0,0.039231,22708,22708,2;6;7;8;9;10;11,8,7,6,9,0,15,1
596,512,506,6,7,0,0.039720,22677,22677,2;6;7;8;9;10;11,8,7,6,9,0,15,1
597,512,506,6,7,0,0.040175,22645,22645,2;6;7;8;9;10;11,9,7,6,10,0,16,1
598,512,506,6,7,0,0.040420,22613,22613,2;6;7;8;9;10;11,9,7,6,10,0,16,1
599,512,506,6,7,0,0.040665,22582,22582,2;6;7;8;9;10;11,9,7,6,10,0,16,1
600,512,506,6,7,0,0.040877,22545,22545,2;6;7;8;9;10;11,9,7,6,10,0,16,1
601,512,506,6,7,0,0.041414,22513,22513,2;6;7;8;9;10;11,9,7,6,10,0,16,1
602,512,506,6,7,0,0.041958,22482,22482,2;6;7;8;9;10;11,9,7,6,10,0,16,1
603,512,506,6,7,0,0.042245,22450,22450,2;6;7;8;9;10;11,10,7,6,11,0,17,1
604,512,506,6,7,0,0.042759,22419,22419,2;6;7;8;9;10;11,10,7,6,11,0,17,1
605,512,506,6,7,0,0.043228,22387,22387,2;6;7;8;9;10;11,10,7,6,11,0,17,1
606,512,506,6,7,0,0.043325,22355,22355,2;6;7;8;9;10;11,10,7,6,11,0,17,1
607,512,506,6,7,0,0.043726,22324,22324,2;6;7;8;9;10;11,10,7,6,11,0,17,1
608,512,506,6,7,0,0.044180,22292,22292,2;6;7;8;9;10;11,10,7,6,11,0,17,1
609,512,506,6,7,0,0.044407,22260,22260,2;6;7;8;9;10;11,10,7,6,11,0,17,1
610,512,506,6,7,0,0.044994,22229,22229,2;6;7;8;9;10;11,10,7,6,11,0,17,1
611,512,506,6,7,0,0.045401,22197,22197,2;6;7;8;9;10;11,10,7,6,11,0,17,1
612,512,506,6,7,0,0.045603,22166,22166,2;6;7;8;9;10;11,10,7,6,11,0,17,1
613,512,506,6,7,0,0.045962,22134,22134,2;6;7;8;9;10;11,10,7,6,11,0,17,1
614,512,506,6,7,0,0.046489,22102,22102,2;6;7;8;9;10;11,10,7,6,11,0,17,1
615,512,506,6,7,0,0.046693,22071,22071,2;6;7;8;9;10;11,10,7,6,11,0,17,1
616,512,506,6,7,0,0.046925,22039,22039,2;6;7;8;9;10;11,10,7,6,11,0,17,1
617,512,506,6,7,0,0.047480,22007,22007,2;6;7;8;9;10;11,10,7,6,11,0,17,1
618,512,506,6,7,0,0.047714,21976,21976,2;6;7;8;9;10;11,10,7,6,11,0,17,1
619,512,506,6,7,0,0.048126,21944,21944,2;6;7;8;9;10;11,10,7,6,11,0,17,1
620,512,506,6,7,0,0.048835,21913,21913,2;6;7;8;9;10;11,10,7,6,11,0,17,1
621,512,506,6,7,0,0.049064,21881,21881,2;6;7;8;9;10;11,10,7,6,11,0,17,1
622,512,506,6,7,0,0.049253,21849,21849,2;6;7;8;9;10;11,10,7,6,11,0,17,1
623,512,506,6,7,0,0.049694,21818,21818,2;6;7;8;9;10;11,10,7,6,11,0,17,1
624,512,506,6,7,0,0.050119,21786,21786,2;6;7;8;9;10;11,10,7,6,11,0,17,1
625,512,506,6,7,0,0.050391,21754,21754,2;6;7;8;9;10;11,10,7,6,11,0,17,1
626,512,506,6,7,0,0.050687,21723,21723,2;6;7;8;9;10;11,10,7,6,11,0,17,1
627,512,506,6,7,0,0.051304,21686,21686,2;6;7;8;9;10;11,10,7,6,11,0,17,1
628,512,507,5,6,0,0.051354,22506,22506,2;6;7;8;9;11,10,6,5,11,0,16,1
629,512,507,5,6,0,0.051789,22474,22474,2;6;7;8;9;11,10,6,5,11,0,16,1
630,512,507,5,6,0,0.052091,22442,22442,2;6;7;8;9;11,10,6,5,11,0,16,1
631,512,507,5,6,0,0.052436,22410,22410,2;6;7;8;9;11,10,6,5,11,0,16,1
632,512,507,5,6,0,0.052777,22379,22379,2;6;7;8;9;11,10,6,5,11,0,16,1
633,512,507,5,6,0,0.053325,22347,22347,2;6;7;8;9;11,10,6,5,11,0,16,1
634,512,507,5,6,0,0.053536,22315,22315,2;6;7;8;9;11,11,6,5,12,0,17,1
635,512,507,5,6,0,0.054033,22284,22284,2;6;7;8;9;11,11,6,5,12,0,17,1
636,512,507,5,6,0,0.054300,22252,22252,2;6;7;8;9;11,11,6,5,12,0,17,1
637,512,507,5,6,0,0.054607,22220,22220,2;6;7;8;9;11,11,6,5,12,0,17,1
638,512,507,5,6,0,0.054929,22189,22189,2;6;7;8;9;11,11,6,5,12,0,17,1
639,512,507,5,6,0,0.055457,22157,22157,2;6;7;8;9;11,11,6,5,12,0,17,1
640,512,507,5,6,0,0.055767,22125,22125,2;6;7;8;9;11,11,6,5,12,0,17,1
641,512,507,5,6,0,0.056405,22094,22094,2;6;7;8;9;11,11,6,5,12,0,17,1
642,512,507,5,6,0,0.056624,22062,22062,2;6;7;8;9;11,11,6,5,12,0,17,1
643,512,507,5,6,0,0.057066,22030,22030,2;6;7;8;9;11,11,6,5,12,0,17,1
644,512,507,5,6,0,0.057220,21999,21999,2;6;7;8;9;11,11,6,5,12,0,17,1
645,512,507,5,6,0,0.057577,21967,21967,2;6;7;8;9;11,11,6,5,12,0,17,1
646,512,507,5,6,0,0.057968,21935,21935,2;6;7;8;9;11,11,6,5,12,0,17,1
647,512,507,5,6,0,0.058542,21903,21903,2;6;7;8;9;11,11,6,5,12,0,17,1
648,512,507,5,6,0,0.059024,21872,21872,2;6;7;8;9;11,11,6,5,12,0,17,1
649,512,507,5,6,0,0.059404,21840,21840,2;6;7;8;9;11,11,6,5,12,0,17,1
650,512,507,5,6,0,0.059714,21808,21808,2;6;7;8;9;11,11,6,5,12,0,17,1
651,512,507,5,6,0,0.060118,21777,21777,2;6;7;8;9;11,11,6,5,12,0,17,1
652,512,507,5,6,0,0.060321,21745,21745,2;6;7;8;9;11,11,6,5,12,0,17,1
653,512,507,5,6,0,0.060695,21713,21713,2;6;7;8;9;11,11,6,5,12,0,17,1
654,512,507,5,6,0,0.061080,21677,21677,2;6;7;8;9;11,12,6,5,13,0,18,1
655,512,507,5,6,0,0.061419,21645,21645,2;6;7;8;9;11,12,6,5,13,0,18,1
656,512,507,5,6,0,0.061847,21613,21613,2;6;7;8;9;11,12,6,5,13,0,18,1
657,512,507,5,6,0,0.062449,21577,21577,2;6;7;8;9;11,12,6,5,13,0,18,1
